aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
569,579,-559,-25.391,-21.729,21.057,0.0,0.0,1.0,1.0,0.0
507,588,-599,-29.663,-19.226,26.794,0.0,0.0,1.0,1.0,0.0
485,596,-621,-28.748,-8.179,27.405,0.0,0.0,1.0,1.0,0.0
494,598,-624,-24.109,-1.770,21.912,0.0,0.0,2.0,0.0,0.0
546,583,-614,-19.592,-2.930,17.883,0.0,0.0,1.0,0.0,0.0
582,565,-609,-20.081,-6.958,17.578,0.0,0.0,2.0,0.0,0.0
558,566,-617,-21.667,-16.785,18.494,0.0,0.0,1.0,1.0,0.0
546,566,-617,-23.743,-23.743,18.799,0.0,0.0,1.0,1.0,0.0
504,570,-629,-26.062,-26.001,19.775,0.0,0.0,0.0,1.0,0.0
499,567,-622,-24.170,-24.658,19.287,0.0,0.0,0.0,0.0,0.0
476,584,-643,-23.926,-21.057,14.648,0.0,0.0,1.0,1.0,0.0
459,597,-653,-18.982,-10.925,11.902,0.0,0.0,1.0,1.0,0.0
474,600,-650,-14.893,-5.005,11.841,0.0,0.0,1.0,0.0,0.0
489,580,-648,-10.071,244,11.841,0.0,0.0,0.0,0.0,0.0
501,570,-644,-11.292,-2.869,10.925,0.0,0.0,0.0,0.0,0.0
547,580,-643,-13.184,-13.977,11.230,0.0,0.0,1.0,0.0,0.0
551,580,-619,-11.963,-19.226,11.902,0.0,0.0,1.0,0.0,0.0
531,601,-617,-17.273,-22.949,11.475,0.0,0.0,1.0,0.0,0.0
524,598,-620,-15.564,-16.724,12.024,0.0,0.0,1.0,0.0,0.0
568,589,-599,-12.756,-10.315,13.611,0.0,0.0,1.0,1.0,0.0
610,575,-586,-12.817,-9.155,14.099,0.0,0.0,1.0,0.0,0.0
614,570,-603,-16.479,-10.925,17.273,0.0,0.0,1.0,0.0,0.0
612,574,-601,-20.630,-14.404,25.879,0.0,0.0,1.0,0.0,0.0
605,579,-600,-22.339,-14.038,32.227,0.0,0.0,1.0,0.0,0.0
552,584,-625,-22.034,-12.085,33.447,0.0,0.0,1.0,0.0,0.0
507,579,-659,-19.043,-6.287,33.875,0.0,0.0,0.0,0.0,0.0
501,566,-671,-15.198,-2.991,32.776,0.0,0.0,0.0,0.0,0.0
484,564,-682,-13.550,-7.507,28.931,0.0,0.0,1.0,0.0,0.0
447,585,-702,-10.742,-10.559,28.381,0.0,0.0,1.0,0.0,0.0
428,589,-694,-8.789,-11.047,26.855,0.0,0.0,1.0,0.0,0.0
417,596,-688,-5.920,-12.268,19.897,0.0,0.0,0.0,0.0,0.0

609,478,-1.104,-42.480,22.522,-2.197,7.0,8.0,5.0,11.0,0.0
589,500,-1.314,-18.188,11.230,427,6.0,8.0,6.0,12.0,0.0
565,523,-1.318,26.123,-18.005,1.099,7.0,8.0,6.0,11.0,0.0
557,500,-1.012,69.336,-55.359,-3.479,7.0,8.0,5.0,11.0,0.0
518,458,-496,78.064,-71.106,-3.662,7.0,7.0,5.0,12.0,0.0
410,538,-3,65.979,-69.946,305,6.0,7.0,6.0,11.0,0.0
375,597,195,27.405,-28.076,122,7.0,7.0,6.0,12.0,0.0
364,662,406,-19.287,21.912,-2.502,7.0,8.0,5.0,11.0,0.0
412,515,163,-41.321,39.856,-4.211,9.0,8.0,5.0,12.0,0.0
590,345,-555,-78.186,64.392,-14.893,8.0,7.0,6.0,11.0,0.0
790,341,-869,-90.210,68.115,-25.635,8.0,8.0,5.0,11.0,0.0
1.047,409,-1.214,-83.801,47.974,-20.142,7.0,8.0,6.0,11.0,0.0
805,487,-1.301,-48.950,-13.733,4.700,7.0,8.0,5.0,12.0,0.0
669,510,-1.222,-5.432,-43.213,15.869,6.0,7.0,5.0,11.0,0.0
531,532,-919,16.846,-41.077,14.099,6.0,8.0,5.0,11.0,0.0
552,486,-589,15.564,-25.146,10.376,5.0,7.0,6.0,11.0,0.0
640,480,-435,10.742,-15.198,9.521,4.0,6.0,5.0,11.0,1.0
753,465,-459,2.869,4.883,12.756,4.0,6.0,6.0,11.0,0.0
774,462,-485,-1.648,6.958,11.719,2.0,5.0,5.0,11.0,0.0
717,417,-585,-1.404,1.160,9.155,1.0,4.0,5.0,10.0,0.0
669,416,-596,-11.292,-8.118,18.738,1.0,4.0,4.0,10.0,0.0
464,526,-659,-31.311,-25.879,42.603,0.0,3.0,4.0,8.0,0.0
427,579,-656,-27.344,-17.700,38.818,0.0,2.0,3.0,6.0,0.0
532,566,-610,-16.296,-8.423,30.457,0.0,2.0,4.0,6.0,0.0
606,542,-598,-15.198,-8.179,30.640,0.0,2.0,3.0,5.0,0.0
590,509,-617,-17.334,-9.827,36.499,0.0,1.0,3.0,4.0,0.0
569,508,-636,-23.682,-8.118,41.382,0.0,2.0,2.0,3.0,0.0
581,526,-635,-31.067,-6.531,41.992,0.0,0.0,2.0,2.0,0.0
605,549,-621,-32.959,-6.958,40.405,0.0,0.0,2.0,2.0,0.0
637,541,-597,-30.945,-10.254,36.865,0.0,1.0,1.0,2.0,0.0
624,530,-592,-28.076,-22.766,37.292,0.0,1.0,1.0,1.0,0.0
579,500,-583,-32.776,-36.011,40.466,0.0,1.0,1.0,1.0,0.0
536,517,-593,-36.743,-38.940,41.809,0.0,0.0,1.0,2.0,0.0
494,540,-626,-39.612,-33.997,39.795,0.0,1.0,0.0,1.0,0.0
485,544,-643,-36.499,-19.958,33.875,0.0,0.0,1.0,1.0,0.0
531,532,-650,-30.884,-4.028,33.936,0.0,0.0,1.0,0.0,0.0
576,514,-656,-29.907,-3.967,36.011,0.0,0.0,1.0,1.0,0.0
556,516,-695,-27.161,-15.015,39.612,0.0,1.0,1.0,1.0,0.0
553,523,-700,-26.245,-25.940,37.415,0.0,0.0,1.0,1.0,0.0
526,536,-704,-24.536,-29.419,34.668,0.0,0.0,1.0,0.0,0.0
497,538,-708,-22.522,-31.372,30.396,0.0,0.0,1.0,1.0,0.0
511,534,-694,-20.752,-27.283,30.273,0.0,0.0,1.0,0.0,0.0
569,521,-640,-23.071,-27.405,33.630,0.0,0.0,1.0,0.0,0.0
578,522,-615,-26.245,-30.396,36.438,0.0,0.0,1.0,0.0,0.0
548,543,-624,-27.283,-36.133,37.903,0.0,0.0,1.0,0.0,0.0
509,560,-644,-25.757,-37.964,32.959,0.0,0.0,1.0,0.0,0.0
440,559,-684,-18.005,-27.405,26.245,0.0,0.0,1.0,0.0,0.0
476,532,-680,-15.625,-21.729,22.766,0.0,0.0,0.0,0.0,0.0
518,539,-662,-18.127,-15.381,20.020,0.0,0.0,1.0,0.0,0.0
535,551,-650,-22.644,-14.587,26.001,0.0,0.0,0.0,1.0,0.0
538,575,-655,-23.071,-20.203,32.593,0.0,0.0,1.0,0.0,0.0
485,564,-697,-22.156,-23.560,33.508,0.0,0.0,1.0,0.0,0.0
428,565,-710,-19.470,-23.071,28.503,0.0,0.0,1.0,0.0,0.0
440,572,-697,-14.893,-15.076,19.348,0.0,0.0,1.0,0.0,0.0
501,581,-661,-11.292,-13.977,13.611,0.0,0.0,1.0,0.0,0.0
524,581,-644,-10.498,-15.747,13.428,0.0,0.0,1.0,0.0,0.0
528,572,-644,-9.216,-18.433,16.113,0.0,0.0,0.0,0.0,0.0
529,572,-644,-6.409,-20.386,17.700,0.0,0.0,0.0,0.0,0.0
536,558,-640,5.554,-20.691,16.724,0.0,0.0,1.0,0.0,0.0
549,547,-627,0,-21.179,15.442,0.0,0.0,0.0,0.0,0.0
548,571,-625,-9.338,-18.250,12.085,0.0,0.0,1.0,0.0,0.0
549,573,-617,-6.287,-14.038,9.338,0.0,0.0,1.0,0.0,0.0
566,559,-595,-4.700,-14.587,11.292,0.0,0.0,0.0,0.0,0.0
582,555,-577,-5.920,-17.517,13.489,0.0,0.0,1.0,0.0,0.0
560,548,-591,-8.240,-26.123,16.602,0.0,0.0,1.0,0.0,0.0
546,545,-605,-11.780,-30.823,15.076,0.0,0.0,0.0,0.0,0.0
496,563,-638,-13.855,-30.579,13.367,0.0,0.0,0.0,0.0,0.0
481,585,-638,-14.343,-25.452,12.634,0.0,0.0,0.0,0.0,0.0
501,582,-630,-13.062,-18.250,13.855,0.0,0.0,0.0,0.0,0.0
528,579,-633,-13.184,-13.062,12.451,0.0,0.0,0.0,0.0,0.0

388,575,-1.186,-44.250,27.466,-33.447,3.0,5.0,3.0,9.0,0.0
409,529,-1.238,2.197,13.733,-40.161,3.0,5.0,4.0,7.0,0.0
478,519,-1.177,34.424,7.629,-19.897,3.0,5.0,4.0,7.0,0.0
528,568,-981,54.443,-15.930,-6.348,3.0,5.0,4.0,8.0,0.0
502,594,-767,62.500,-28.442,-4.089,2.0,5.0,4.0,8.0,0.0
511,540,-533,68.726,-41.748,-1.770,3.0,5.0,4.0,8.0,0.0
550,497,-423,53.101,-36.621,-3.357,3.0,5.0,4.0,7.0,0.0
684,428,-264,13.367,-24.719,5.188,2.0,6.0,4.0,6.0,0.0
714,460,-274,-10.437,-19.958,14.282,3.0,5.0,4.0,6.0,0.0
630,519,-441,-47.302,-3.906,33.081,2.0,6.0,4.0,7.0,0.0
575,537,-552,-56.152,17.517,46.387,3.0,5.0,4.0,7.0,0.0
526,486,-734,-49.805,24.414,52.551,2.0,5.0,3.0,8.0,0.0
384,461,-888,-49.133,15.930,55.176,3.0,5.0,4.0,7.0,0.0
150,492,-1.000,-46.021,-10.132,58.411,2.0,5.0,4.0,8.0,0.0
68,524,-1.014,-36.377,-25.635,47.729,3.0,5.0,4.0,7.0,0.0
20,640,-981,-28.198,-23.865,38.147,2.0,5.0,4.0,7.0,0.0
211,644,-843,-4.944,-5.554,21.912,3.0,5.0,4.0,7.0,0.0
379,559,-735,10.376,6.531,17.212,3.0,5.0,4.0,7.0,0.0
465,500,-680,8.301,8.484,27.039,2.0,4.0,4.0,7.0,0.0
618,460,-619,-1.831,3.052,35.156,2.0,5.0,3.0,7.0,0.0
641,533,-624,-24.902,-11.536,50.659,2.0,5.0,3.0,6.0,0.0
562,560,-702,-28.870,-24.292,58.960,2.0,4.0,4.0,5.0,0.0
547,532,-722,-22.766,-23.926,68.420,2.0,3.0,3.0,6.0,0.0
495,454,-741,-22.644,-27.466,73.303,1.0,3.0,3.0,6.0,0.0
321,431,-819,-29.358,-44.128,77.576,1.0,3.0,2.0,6.0,0.0
252,458,-862,-37.170,-49.377,75.500,0.0,2.0,3.0,4.0,0.0
253,539,-872,-34.729,-49.316,66.101,0.0,2.0,2.0,5.0,0.0
244,594,-844,-30.823,-51.453,59.265,0.0,1.0,2.0,3.0,0.0
203,576,-885,-18.677,-50.110,49.377,0.0,1.0,2.0,5.0,0.0
240,570,-863,-16.602,-46.082,40.771,0.0,1.0,1.0,2.0,0.0
255,591,-797,-14.343,-60.303,38.818,0.0,0.0,1.0,2.0,0.0
233,571,-786,-12.512,-66.223,41.443,0.0,0.0,1.0,2.0,0.0
241,594,-781,-20.081,-73.303,42.419,0.0,1.0,1.0,1.0,0.0
211,646,-755,-22.766,-69.153,36.987,0.0,1.0,0.0,2.0,0.0
212,627,-748,-7.141,-59.265,32.898,0.0,0.0,1.0,2.0,0.0
268,570,-725,-2.991,-54.382,30.457,0.0,0.0,1.0,1.0,0.0
337,594,-677,-5.798,-41.992,26.306,0.0,0.0,1.0,1.0,0.0
397,609,-644,-8.545,-35.828,30.273,0.0,0.0,1.0,1.0,0.0
420,599,-646,-9.888,-44.434,37.476,0.0,0.0,0.0,0.0,0.0
388,579,-690,-21.667,-50.537,37.170,0.0,0.0,1.0,1.0,0.0
276,614,-757,-25.085,-44.373,35.339,0.0,0.0,1.0,0.0,0.0
331,598,-740,-18.555,-21.240,32.043,0.0,0.0,1.0,0.0,0.0
393,574,-721,-15.808,-16.357,29.541,0.0,0.0,0.0,0.0,0.0
416,576,-730,-18.616,-23.010,29.907,0.0,0.0,0.0,0.0,0.0
384,585,-759,-20.569,-36.865,32.532,0.0,0.0,1.0,0.0,0.0
350,589,-761,-18.250,-40.039,31.616,0.0,0.0,1.0,0.0,0.0
343,586,-764,-13.855,-35.278,30.823,0.0,0.0,1.0,0.0,0.0
338,570,-757,-12.085,-32.715,31.433,0.0,0.0,1.0,0.0,0.0
337,579,-727,-11.658,-26.550,30.945,0.0,0.0,1.0,1.0,0.0
351,583,-711,-11.108,-19.348,27.954,0.0,0.0,1.0,0.0,0.0
365,578,-706,-10.376,-22.095,27.039,0.0,0.0,1.0,0.0,0.0
340,568,-730,-13.123,-26.367,28.809,0.0,0.0,0.0,0.0,0.0
293,582,-761,-13.977,-20.142,28.809,0.0,0.0,1.0,0.0,0.0
314,578,-750,-11.597,-8.118,26.001,0.0,0.0,1.0,0.0,0.0
354,579,-732,-9.277,-8.789,20.752,0.0,0.0,1.0,0.0,0.0
352,599,-729,-8.240,-13.184,19.287,0.0,0.0,1.0,0.0,0.0
315,571,-766,-7.202,-10.376,19.165,0.0,0.0,0.0,1.0,0.0
290,540,-809,-5.493,-3.479,17.700,0.0,0.0,1.0,0.0,0.0
289,535,-814,-6.897,0,12.756,0.0,0.0,1.0,0.0,0.0
316,551,-796,-8.423,-671,8.911,0.0,0.0,1.0,0.0,0.0
324,591,-775,-6.104,-4.211,1.587,0.0,0.0,1.0,0.0,0.0
330,587,-757,2.380,-6.042,-1.099,0.0,0.0,0.0,0.0,0.0
315,574,-757,6.653,-6.897,1.465,0.0,0.0,0.0,0.0,0.0
297,548,-752,3.845,-4.944,5.371,0.0,0.0,1.0,0.0,0.0
319,566,-735,977,-3.357,5.310,0.0,0.0,1.0,0.0,0.0
355,596,-718,-1.160,-1.404,122,0.0,0.0,1.0,0.0,0.0
363,597,-714,1.587,-549,-3.540,0.0,0.0,0.0,0.0,0.0
360,589,-710,3.784,-122,-3.235,0.0,0.0,0.0,0.0,0.0
366,575,-704,3.174,-549,-2.625,0.0,0.0,1.0,0.0,0.0
373,584,-704,305,-2.869,-1.465,0.0,0.0,1.0,0.0,0.0

1.012,538,-1.334,-99.609,79.895,-15.625,6.0,6.0,6.0,13.0,0.0
716,474,-1.781,-35.889,8.667,7.080,6.0,7.0,5.0,12.0,0.0
579,477,-1.804,29.114,-12.756,19.958,6.0,7.0,6.0,12.0,0.0
627,571,-1.286,55.115,-14.954,22.583,5.0,7.0,6.0,12.0,0.0
746,583,-469,88.196,-41.016,25.757,6.0,6.0,5.0,11.0,0.0
662,558,-162,80.994,-85.205,27.527,5.0,6.0,5.0,12.0,0.0
306,555,115,61.279,-90.271,26.672,5.0,7.0,4.0,12.0,0.0
197,615,99,7.568,-46.631,18.677,5.0,6.0,6.0,12.0,0.0
381,593,-110,-36.316,11.047,9.399,4.0,6.0,6.0,12.0,0.0
452,589,-286,-59.570,22.400,4.761,5.0,6.0,5.0,12.0,0.0
488,574,-682,-60.852,14.771,3.052,5.0,6.0,5.0,13.0,0.0
530,561,-938,-48.523,-305,-3.296,5.0,6.0,6.0,11.0,0.0
725,582,-909,-27.405,-5.005,-6.348,4.0,5.0,5.0,12.0,0.0
785,581,-845,-5.493,-11.230,5.249,4.0,5.0,5.0,12.0,0.0
723,527,-728,977,-11.841,16.113,4.0,6.0,5.0,11.0,0.0
608,530,-614,-549,-6.653,37.659,4.0,4.0,5.0,11.0,0.0
545,532,-569,-10.071,-6.531,41.748,3.0,5.0,4.0,10.0,0.0
462,533,-526,-19.653,-11.963,36.255,3.0,4.0,4.0,8.0,0.0
511,528,-517,-23.987,-16.541,31.982,2.0,3.0,3.0,7.0,0.0
565,528,-567,-33.569,-29.785,21.973,1.0,2.0,3.0,6.0,0.0
565,519,-588,-41.321,-32.593,21.973,1.0,2.0,2.0,6.0,0.0
543,513,-591,-50.293,-24.048,36.194,0.0,2.0,3.0,6.0,0.0
532,568,-592,-53.833,-18.494,44.983,0.0,2.0,2.0,4.0,0.0
539,609,-629,-49.988,-17.639,49.377,0.0,1.0,2.0,6.0,0.0
524,611,-648,-36.865,-25.269,39.978,0.0,1.0,2.0,5.0,0.0
477,588,-687,-27.771,-29.785,35.645,0.0,2.0,1.0,4.0,0.0
432,580,-702,-27.039,-30.762,35.400,0.0,1.0,1.0,3.0,0.0
430,600,-700,-31.616,-25.208,37.537,0.0,0.0,2.0,4.0,0.0
452,605,-694,-32.898,-19.897,37.109,0.0,1.0,2.0,3.0,0.0
492,595,-672,-31.738,-24.292,34.241,0.0,1.0,1.0,3.0,0.0
467,584,-675,-32.410,-27.771,33.936,0.0,0.0,2.0,3.0,0.0
454,607,-664,-33.875,-31.372,32.166,0.0,1.0,1.0,3.0,0.0
466,613,-654,-27.771,-30.518,28.198,0.0,1.0,2.0,1.0,0.0
497,607,-651,-17.639,-25.269,25.818,0.0,0.0,1.0,2.0,0.0
526,580,-659,-15.747,-22.461,26.917,0.0,1.0,1.0,2.0,0.0
516,568,-665,-16.785,-18.860,32.288,0.0,0.0,1.0,2.0,0.0
512,571,-668,-18.188,-22.644,35.034,0.0,0.0,1.0,1.0,0.0
501,577,-674,-16.724,-29.053,34.180,0.0,0.0,1.0,1.0,0.0
523,582,-670,-15.930,-32.410,32.837,0.0,0.0,1.0,1.0,0.0
513,599,-674,-15.320,-40.588,28.564,0.0,0.0,1.0,1.0,0.0
475,597,-684,-11.169,-39.673,26.978,0.0,0.0,1.0,2.0,0.0
484,588,-683,-10.315,-32.776,31.616,0.0,0.0,0.0,1.0,0.0
538,575,-658,-11.780,-31.311,35.156,0.0,0.0,2.0,1.0,0.0
537,592,-645,-18.005,-36.804,40.222,0.0,0.0,2.0,0.0,0.0
434,614,-665,-21.057,-42.175,39.307,0.0,0.0,1.0,1.0,0.0
401,616,-668,-16.602,-35.706,31.555,0.0,0.0,1.0,1.0,0.0
372,613,-668,-11.597,-27.222,23.315,0.0,0.0,1.0,1.0,0.0
409,602,-649,-9.705,-24.719,20.569,0.0,0.0,1.0,2.0,0.0
449,600,-627,-8.911,-24.963,18.311,0.0,0.0,1.0,0.0,0.0
454,605,-617,-10.193,-27.100,19.043,0.0,0.0,1.0,0.0,0.0
453,620,-607,-11.169,-25.146,19.470,0.0,0.0,1.0,1.0,0.0
469,623,-595,-11.169,-23.499,18.921,0.0,0.0,1.0,0.0,0.0
471,618,-593,-12.024,-21.729,17.639,0.0,0.0,1.0,1.0,0.0
457,613,-603,-14.771,-22.095,19.775,0.0,0.0,1.0,0.0,0.0
433,601,-619,-16.541,-21.179,22.217,0.0,0.0,1.0,0.0,0.0
449,603,-624,-19.226,-18.494,24.902,0.0,0.0,1.0,0.0,0.0
457,611,-617,-19.165,-16.785,21.606,0.0,0.0,1.0,1.0,0.0
455,615,-610,-17.334,-16.235,17.822,0.0,0.0,1.0,0.0,0.0
447,625,-608,-16.357,-15.991,16.418,0.0,0.0,1.0,0.0,0.0
456,617,-602,-12.695,-15.381,14.404,0.0,0.0,1.0,0.0,0.0
472,611,-587,-10.864,-17.151,14.465,0.0,0.0,1.0,0.0,0.0
484,608,-559,-12.939,-18.982,14.648,0.0,0.0,1.0,0.0,0.0
471,631,-546,-18.005,-19.104,14.221,0.0,0.0,0.0,1.0,0.0
479,632,-542,-19.226,-13.733,12.451,0.0,0.0,0.0,0.0,0.0
490,622,-546,-20.996,-10.376,12.878,0.0,0.0,1.0,0.0,0.0
501,601,-579,-25.146,-9.521,14.221,0.0,0.0,1.0,0.0,0.0
468,593,-653,-25.146,-8.545,14.221,0.0,0.0,1.0,0.0,0.0
487,573,-686,-21.973,-4.883,12.939,0.0,0.0,1.0,0.0,0.0
490,576,-696,-20.142,-7.263,12.756,0.0,0.0,0.0,0.0,0.0
488,594,-704,-16.174,-9.766,14.954,0.0,0.0,1.0,0.0,0.0

819,582,-992,-86.365,137.207,-42.542,4.0,6.0,5.0,11.0,0.0
970,521,-1.183,-40.894,97.290,-31.799,4.0,5.0,5.0,13.0,0.0
948,497,-1.224,-244,12.695,-4.333,4.0,5.0,4.0,12.0,0.0
760,520,-1.162,13.855,-25.452,9.399,5.0,6.0,5.0,11.0,0.0
574,610,-905,35.034,-64.392,22.217,4.0,6.0,5.0,10.0,0.0
433,662,-532,48.462,-60.059,21.423,4.0,6.0,5.0,10.0,0.0
371,656,-355,47.729,-36.133,14.709,4.0,5.0,5.0,10.0,0.0
311,609,-117,39.856,-22.644,8.301,4.0,6.0,5.0,10.0,0.0
385,611,-82,10.437,-793,-8.301,5.0,5.0,5.0,9.0,0.0
552,586,-194,-17.090,12.207,-18.982,4.0,5.0,4.0,11.0,0.0
634,549,-281,-33.142,13.611,-18.982,4.0,6.0,5.0,11.0,0.0
699,489,-531,-41.138,15.442,-13.489,3.0,5.0,5.0,9.0,0.0
751,496,-704,-41.687,20.813,-7.996,2.0,5.0,4.0,11.0,0.0
815,511,-700,-35.278,23.560,7.141,3.0,4.0,4.0,10.0,0.0
814,509,-669,-24.658,4.333,19.653,2.0,3.0,4.0,8.0,0.0
780,494,-599,-21.301,-21.545,24.292,2.0,3.0,4.0,6.0,0.0
667,507,-571,-21.912,-31.128,22.217,1.0,3.0,3.0,6.0,0.0
603,490,-563,-23.193,-36.621,14.160,0.0,2.0,3.0,4.0,0.0
608,479,-546,-32.837,-34.851,19.165,0.0,2.0,2.0,4.0,0.0
610,495,-537,-47.791,-32.654,36.621,0.0,1.0,2.0,4.0,0.0
619,539,-543,-52.429,-31.799,42.542,0.0,2.0,2.0,3.0,0.0
598,578,-583,-52.917,-34.424,43.518,0.0,1.0,2.0,4.0,0.0
539,588,-629,-42.480,-36.133,36.133,0.0,1.0,1.0,3.0,0.0
492,584,-653,-28.748,-24.231,24.536,0.0,1.0,2.0,2.0,0.0
503,588,-638,-17.212,-15.381,15.991,0.0,1.0,2.0,3.0,0.0
522,549,-622,-15.198,-15.747,15.198,0.0,1.0,2.0,2.0,0.0
561,545,-582,-19.958,-15.503,17.456,0.0,0.0,2.0,2.0,0.0
577,555,-574,-25.269,-23.376,21.362,0.0,0.0,2.0,2.0,0.0
613,558,-583,-24.719,-36.438,23.865,0.0,1.0,2.0,1.0,0.0
601,551,-596,-24.048,-42.297,22.522,0.0,0.0,2.0,1.0,0.0
590,527,-606,-22.400,-44.800,16.724,0.0,1.0,1.0,2.0,0.0
595,529,-597,-22.400,-40.100,13.062,0.0,0.0,1.0,1.0,0.0
611,537,-587,-26.367,-34.058,14.221,0.0,0.0,1.0,1.0,0.0
630,567,-578,-28.870,-31.128,16.296,0.0,0.0,1.0,1.0,0.0
619,568,-589,-28.687,-24.292,23.315,0.0,0.0,1.0,0.0,0.0
618,556,-585,-30.212,-17.151,32.837,0.0,0.0,1.0,0.0,0.0
621,552,-591,-37.231,-16.418,39.185,0.0,0.0,1.0,1.0,0.0
587,560,-617,-38.879,-17.944,39.978,0.0,0.0,1.0,0.0,0.0
560,569,-637,-31.860,-23.682,37.964,0.0,0.0,1.0,2.0,0.0
544,569,-629,-28.381,-25.513,33.325,0.0,0.0,1.0,0.0,0.0
530,571,-631,-30.762,-24.658,31.433,0.0,0.0,1.0,0.0,0.0
514,565,-622,-29.541,-22.766,33.020,0.0,0.0,0.0,0.0,0.0
540,547,-596,-28.198,-19.043,36.377,0.0,0.0,1.0,0.0,0.0
554,563,-591,-31.616,-18.738,34.851,0.0,0.0,0.0,0.0,0.0
548,572,-594,-31.616,-19.531,31.494,0.0,0.0,1.0,0.0,0.0
539,562,-600,-28.931,-19.104,28.687,0.0,0.0,1.0,0.0,0.0
522,553,-611,-28.137,-18.921,27.771,0.0,0.0,1.0,0.0,0.0
507,546,-621,-28.198,-17.578,28.625,0.0,0.0,1.0,0.0,0.0
524,543,-615,-30.518,-14.404,30.762,0.0,0.0,1.0,0.0,0.0
526,562,-614,-30.396,-13.977,28.442,0.0,0.0,0.0,0.0,0.0
527,577,-616,-22.278,-14.038,24.292,0.0,0.0,0.0,0.0,0.0
542,552,-619,-19.409,-13.672,22.522,0.0,0.0,1.0,0.0,0.0
567,541,-614,-20.813,-12.939,20.447,0.0,0.0,1.0,0.0,0.0
561,546,-619,-26.123,-13.855,20.081,0.0,0.0,1.0,0.0,0.0
542,553,-622,-29.358,-12.390,20.508,0.0,0.0,1.0,0.0,0.0
543,566,-622,-29.663,-12.207,21.118,0.0,0.0,0.0,0.0,0.0
551,567,-629,-26.978,-14.160,22.705,0.0,0.0,1.0,0.0,0.0
551,559,-628,-24.231,-17.883,24.353,0.0,0.0,1.0,0.0,0.0
551,539,-617,-24.658,-18.738,24.719,0.0,0.0,1.0,0.0,0.0
556,535,-613,-27.283,-19.775,23.804,0.0,0.0,1.0,0.0,0.0
532,569,-606,-17.944,-21.362,23.682,0.0,0.0,1.0,0.0,0.0
511,585,-622,-29.602,-15.747,24.658,0.0,0.0,1.0,0.0,0.0
505,557,-638,-26.733,-11.902,23.376,0.0,0.0,1.0,0.0,0.0
506,524,-652,-19.470,-8.911,19.287,0.0,0.0,1.0,0.0,0.0
499,524,-664,-19.409,-6.531,19.348,0.0,0.0,1.0,0.0,0.0
476,532,-698,-19.287,61,22.705,0.0,0.0,1.0,0.0,0.0
471,562,-711,-17.273,3.845,22.949,0.0,0.0,1.0,0.0,0.0
467,567,-709,-10.620,8.850,18.860,0.0,0.0,1.0,0.0,0.0
465,566,-702,-5.920,6.287,11.902,0.0,0.0,1.0,0.0,0.0
460,562,-697,-5.859,-3.845,6.226,0.0,0.0,1.0,0.0,0.0

720,486,-1.156,-108.459,94.116,-11.719,4.0,5.0,6.0,12.0,0.0
831,521,-1.300,-65.613,65.186,-9.644,5.0,5.0,5.0,14.0,0.0
838,510,-1.305,-15.625,3.235,2.319,5.0,5.0,6.0,13.0,0.0
734,529,-1.160,16.968,-49.622,12.146,5.0,5.0,5.0,13.0,0.0
626,591,-817,28.015,-62.683,14.954,5.0,5.0,6.0,13.0,0.0
570,586,-401,39.917,-66.040,14.587,5.0,6.0,6.0,11.0,0.0
529,574,-248,32.104,-50.171,8.484,3.0,5.0,6.0,11.0,0.0
421,562,-188,12.451,-9.827,2.014,4.0,5.0,6.0,11.0,0.0
526,511,-291,1.099,13.489,-2.563,4.0,5.0,6.0,12.0,0.0
731,502,-485,-18.738,34.607,-9.583,5.0,5.0,5.0,12.0,0.0
801,509,-585,-20.813,12.939,-6.531,4.0,5.0,5.0,13.0,0.0
789,501,-728,-14.832,-4.822,-2.747,4.0,5.0,5.0,13.0,0.0
697,490,-724,-610,-25.574,3.662,4.0,5.0,5.0,12.0,0.0
704,487,-580,5.981,-21.057,7.019,3.0,5.0,6.0,12.0,0.0
734,480,-502,3.357,-12.878,11.658,4.0,5.0,5.0,12.0,0.0
761,480,-415,-1.648,-7.812,20.630,3.0,5.0,6.0,12.0,0.0
761,450,-403,-3.662,-4.822,25.146,3.0,5.0,5.0,12.0,0.0
759,422,-403,-10.803,-4.456,29.846,2.0,4.0,5.0,11.0,0.0
752,418,-412,-21.667,-15.808,31.738,2.0,4.0,5.0,10.0,0.0
718,435,-431,-29.602,-33.325,32.227,1.0,4.0,4.0,9.0,0.0
689,446,-463,-32.471,-40.161,32.227,2.0,3.0,3.0,8.0,0.0
611,491,-485,-38.086,-42.664,34.851,1.0,2.0,4.0,6.0,0.0
556,515,-515,-41.565,-24.597,39.673,1.0,1.0,3.0,7.0,0.0
570,506,-516,-43.579,-1.465,39.856,1.0,2.0,3.0,6.0,0.0
613,515,-530,-46.570,4.028,39.185,1.0,2.0,2.0,5.0,0.0
643,545,-561,-50.171,244,37.964,0.0,1.0,2.0,5.0,0.0
636,557,-598,-49.011,-13.855,35.400,0.0,1.0,3.0,5.0,0.0
611,567,-624,-48.584,-22.400,34.119,0.0,0.0,2.0,4.0,0.0
606,568,-628,-46.936,-22.034,34.973,0.0,1.0,2.0,4.0,0.0
636,547,-587,-43.396,-22.095,36.682,0.0,1.0,2.0,3.0,0.0
