aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.830,0.111,0.154,6.897,11.230,-82.520,2.0,8.0,13.0,24.0,3.0
0.838,0.111,0.168,0.183,21.057,-77.454,2.0,8.0,13.0,28.0,2.0
0.891,0.091,0.165,-7.263,30.151,-70.801,2.0,8.0,13.0,27.0,3.0
1.059,0.015,0.164,-21.484,42.969,-57.190,2.0,8.0,13.0,27.0,1.0
1.123,-0.019,0.147,-28.503,29.663,-55.664,2.0,8.0,13.0,28.0,2.0
1.183,-0.027,0.102,-24.109,4.822,-64.514,3.0,9.0,12.0,27.0,3.0
1.165,0.017,0.058,-18.616,-3.967,-65.613,2.0,8.0,13.0,26.0,2.0
1.081,0.042,0.054,-8.057,-2.441,-53.345,2.0,8.0,12.0,26.0,2.0
1.054,0.023,0.068,-5.493,20.264,-28.687,2.0,8.0,12.0,27.0,3.0
1.091,-0.050,0.121,-15.137,36.499,-8.423,2.0,7.0,13.0,26.0,3.0
1.150,-0.108,0.139,-21.057,34.729,-3.601,2.0,8.0,13.0,26.0,3.0
1.162,-0.104,0.084,-26.245,16.846,-4.150,2.0,8.0,12.0,27.0,2.0
1.126,-0.064,0.036,-20.264,-0.610,-5.188,3.0,8.0,12.0,26.0,4.0
1.106,-0.066,0.037,-14.221,-0.977,2.625,3.0,9.0,12.0,27.0,2.0
1.086,-0.115,0.085,-19.958,8.911,12.939,2.0,8.0,12.0,25.0,3.0
1.106,-0.162,0.122,-27.893,11.353,15.747,2.0,9.0,12.0,27.0,4.0
1.105,-0.150,0.100,-39.124,6.409,16.968,2.0,8.0,12.0,27.0,4.0
1.108,-0.112,-0.005,-24.963,2.197,14.465,2.0,8.0,13.0,26.0,2.0
1.153,-0.117,-0.062,-12.878,1.953,13.794,2.0,8.0,13.0,26.0,1.0
1.186,-0.166,-0.030,2.563,0.183,17.456,3.0,8.0,12.0,26.0,3.0
1.137,-0.180,-0.002,0.183,-2.808,24.292,3.0,8.0,12.0,28.0,2.0
1.107,-0.164,-0.005,-2.441,2.869,28.992,2.0,8.0,12.0,25.0,3.0
1.092,-0.146,-0.026,6.836,12.268,31.921,3.0,8.0,13.0,27.0,2.0
1.120,-0.179,-0.033,12.085,15.259,33.203,2.0,8.0,12.0,27.0,3.0
1.169,-0.218,-0.021,19.348,12.634,33.447,2.0,8.0,13.0,25.0,2.0
1.168,-0.224,-0.022,21.118,-1.038,34.668,3.0,8.0,11.0,27.0,5.0
1.093,-0.206,-0.044,23.987,-7.874,38.086,3.0,8.0,12.0,25.0,3.0
1.025,-0.194,-0.054,26.550,-4.395,40.039,3.0,8.0,12.0,26.0,2.0
1.019,-0.202,-0.020,29.175,9.033,43.396,3.0,9.0,11.0,28.0,2.0
1.034,-0.211,0.004,24.902,14.038,44.373,2.0,8.0,12.0,27.0,1.0
1.056,-0.215,0.041,14.221,5.005,42.175,2.0,8.0,12.0,26.0,3.0
1.029,-0.186,0.025,9.583,-0.671,39.673,2.0,8.0,12.0,25.0,2.0
1.027,-0.149,0.015,3.967,-6.836,36.377,3.0,7.0,11.0,26.0,4.0
1.016,-0.127,0.014,2.319,-8.667,37.903,2.0,7.0,12.0,28.0,1.0
0.969,-0.099,0.023,3.784,-7.019,39.490,2.0,9.0,12.0,28.0,2.0
0.941,-0.090,0.044,8.606,-0.793,41.565,2.0,8.0,13.0,27.0,3.0
0.967,-0.099,0.088,9.644,3.845,41.443,3.0,8.0,13.0,26.0,3.0
0.981,-0.100,0.104,1.282,-0.122,39.368,2.0,8.0,11.0,27.0,2.0
0.983,-0.057,0.105,-7.263,-6.714,37.659,2.0,9.0,10.0,27.0,3.0

1.127,-0.543,1.318,42.358,-45.959,-4.700,2.0,8.0,12.0,27.0,2.0
1.070,-0.203,0.790,-81.421,-9.583,26.306,3.0,9.0,12.0,26.0,2.0
0.904,-0.000,0.358,-100.769,-9.033,35.217,3.0,7.0,12.0,25.0,2.0
0.750,0.153,0.032,-97.046,27.466,35.583,3.0,8.0,11.0,25.0,3.0
1.000,0.274,-0.079,-94.421,36.194,33.447,3.0,8.0,11.0,28.0,2.0
1.007,0.400,-0.361,-52.185,-0.244,19.714,2.0,8.0,12.0,25.0,2.0
0.889,0.433,-0.485,33.997,-45.959,-17.883,3.0,8.0,12.0,25.0,3.0
0.803,0.346,-0.385,80.444,-50.354,-39.001,2.0,8.0,11.0,25.0,3.0
0.942,-0.016,0.262,125.061,-38.818,-46.326,2.0,8.0,12.0,27.0,2.0
0.998,-0.444,1.186,50.537,-4.700,-3.113,2.0,9.0,12.0,26.0,3.0
1.117,-0.410,1.131,-58.899,16.479,20.447,2.0,8.0,12.0,26.0,0.0
0.974,-0.150,0.412,-69.275,5.066,17.822,3.0,7.0,12.0,27.0,2.0
0.844,-0.054,0.135,-52.185,29.907,20.508,2.0,9.0,12.0,25.0,1.0
0.947,0.025,0.118,-44.617,81.787,39.978,2.0,8.0,12.0,26.0,2.0
0.922,0.057,0.067,-33.630,83.252,39.063,3.0,8.0,11.0,27.0,1.0
0.778,0.111,0.013,-24.841,71.167,26.489,3.0,8.0,12.0,26.0,3.0
0.644,0.152,0.062,-9.949,33.081,-10.681,2.0,8.0,11.0,26.0,1.0
0.568,0.191,0.048,-8.179,1.404,-45.166,2.0,9.0,12.0,25.0,2.0
0.513,0.280,0.001,-13.672,11.414,-59.387,2.0,8.0,11.0,26.0,2.0
0.618,0.312,0.014,-19.409,22.034,-61.096,2.0,8.0,12.0,26.0,1.0
0.748,0.312,-0.031,-27.283,30.762,-67.383,2.0,7.0,12.0,27.0,2.0
0.885,0.256,-0.017,-20.020,22.217,-79.895,2.0,8.0,12.0,26.0,3.0
0.960,0.214,0.013,-8.850,3.784,-91.553,2.0,8.0,12.0,28.0,1.0
1.054,0.146,0.054,-7.507,-10.803,-91.553,3.0,8.0,12.0,26.0,2.0
1.063,0.116,0.088,-10.559,-8.667,-86.304,2.0,7.0,11.0,27.0,1.0
1.093,0.100,0.105,-18.494,5.554,-69.580,3.0,9.0,11.0,28.0,2.0
1.095,0.097,0.075,-22.827,16.357,-51.819,2.0,8.0,12.0,26.0,3.0
1.141,0.079,0.017,-21.301,21.851,-40.649,2.0,8.0,12.0,26.0,2.0
1.169,0.067,-0.004,-20.569,18.799,-36.926,3.0,8.0,12.0,25.0,4.0
1.073,0.078,-0.042,-18.677,8.118,-32.593,3.0,8.0,13.0,26.0,2.0
1.025,0.085,-0.053,-11.475,12.024,-26.489,3.0,9.0,12.0,25.0,3.0
0.992,0.067,-0.043,-1.526,26.855,-15.808,3.0,8.0,12.0,25.0,2.0
1.046,0.022,0.002,0.549,31.433,-11.841,2.0,7.0,12.0,29.0,2.0
1.065,0.012,0.009,-1.221,26.306,-10.864,2.0,8.0,12.0,26.0,2.0
1.086,-0.009,-0.013,-4.822,10.742,-16.724,3.0,8.0,12.0,26.0,3.0
1.107,-0.012,-0.040,-5.188,3.418,-18.982,3.0,8.0,12.0,28.0,2.0
1.073,-0.022,-0.040,-0.183,-3.845,-14.954,2.0,8.0,13.0,26.0,2.0
1.053,-0.068,-0.030,7.080,6.958,-4.883,2.0,8.0,12.0,26.0,3.0
1.094,-0.097,-0.015,8.484,24.597,2.869,2.0,8.0,12.0,27.0,2.0
1.212,-0.143,0.007,1.282,23.071,7.935,3.0,7.0,11.0,26.0,2.0
1.206,-0.137,-0.021,-2.319,15.381,10.315,2.0,7.0,12.0,26.0,1.0
1.148,-0.122,-0.064,-0.244,2.747,13.306,2.0,8.0,12.0,24.0,1.0
1.125,-0.135,-0.088,11.169,2.441,16.296,2.0,7.0,12.0,27.0,3.0
1.135,-0.149,-0.073,19.470,9.766,22.034,2.0,8.0,12.0,26.0,2.0
1.159,-0.180,-0.023,18.433,11.536,25.879,3.0,8.0,11.0,27.0,2.0
1.152,-0.194,-0.007,7.507,7.568,31.128,2.0,8.0,12.0,27.0,1.0
1.112,-0.153,-0.056,-3.967,-1.770,31.738,3.0,8.0,12.0,27.0,1.0
1.079,-0.127,-0.091,1.099,-3.784,33.264,2.0,8.0,11.0,26.0,2.0
1.035,-0.118,-0.123,8.179,0.000,34.668,2.0,8.0,12.0,27.0,2.0
1.074,-0.149,-0.119,20.630,8.789,34.607,2.0,8.0,12.0,24.0,3.0
1.129,-0.177,-0.109,24.719,6.531,33.508,2.0,9.0,13.0,25.0,2.0
1.133,-0.187,-0.093,22.522,-2.991,37.781,2.0,9.0,11.0,27.0,3.0
1.083,-0.193,-0.050,20.325,-6.531,39.429,3.0,8.0,12.0,25.0,3.0
1.029,-0.175,-0.020,15.991,-8.545,38.818,3.0,8.0,12.0,25.0,2.0
1.009,-0.136,-0.011,12.085,-5.127,37.170,2.0,8.0,12.0,25.0,1.0
1.008,-0.125,-0.009,10.803,-2.075,39.429,3.0,8.0,12.0,27.0,1.0
1.004,-0.116,-0.001,9.888,-2.441,39.856,3.0,8.0,12.0,26.0,2.0
0.985,-0.082,0.016,7.202,-6.531,38.574,2.0,8.0,11.0,24.0,2.0
0.946,-0.053,0.040,3.906,-11.719,36.194,2.0,8.0,11.0,26.0,3.0
0.930,-0.031,0.043,-2.563,-12.573,33.264,2.0,8.0,11.0,27.0,2.0
0.919,0.007,0.039,-5.493,-11.047,33.020,2.0,9.0,12.0,26.0,2.0
0.926,0.029,0.010,-9.216,-5.920,33.691,3.0,8.0,12.0,26.0,2.0
0.937,0.044,-0.005,-9.644,-0.549,34.485,2.0,8.0,12.0,27.0,2.0
0.944,0.071,-0.028,-5.920,1.099,32.959,2.0,7.0,12.0,27.0,1.0
0.940,0.078,-0.041,-2.319,0.244,31.067,2.0,8.0,11.0,28.0,1.0
0.941,0.072,-0.036,3.601,-2.930,25.330,2.0,8.0,12.0,25.0,2.0
0.908,0.087,-0.046,7.935,-10.803,19.592,2.0,7.0,12.0,26.0,3.0
0.899,0.098,-0.045,12.451,-12.756,16.113,2.0,8.0,12.0,26.0,2.0
0.887,0.119,-0.038,14.526,-12.451,15.503,3.0,8.0,11.0,25.0,3.0
0.891,0.121,-0.022,17.578,-9.888,14.587,2.0,8.0,11.0,27.0,3.0

1.208,-0.604,1.485,41.809,-47.668,0.244,2.0,8.0,12.0,25.0,2.0
1.147,-0.167,0.768,-72.388,2.014,37.781,2.0,8.0,12.0,26.0,2.0
0.975,-0.002,0.322,-58.838,-22.156,30.273,3.0,8.0,11.0,26.0,1.0
0.677,0.087,0.020,-73.730,3.601,27.161,2.0,8.0,11.0,26.0,3.0
0.884,0.229,-0.100,-86.426,22.339,27.588,2.0,8.0,12.0,25.0,2.0
1.001,0.371,-0.435,-68.054,8.484,18.494,2.0,8.0,12.0,26.0,3.0
0.956,0.415,-0.583,15.259,-29.236,-18.005,2.0,8.0,12.0,26.0,1.0
0.955,0.319,-0.487,114.075,-47.119,-55.481,2.0,8.0,11.0,26.0,2.0
1.005,-0.021,0.191,132.202,-50.293,-57.861,2.0,8.0,12.0,25.0,2.0
0.929,-0.311,1.003,66.956,-23.560,-20.264,2.0,8.0,12.0,26.0,0.0
0.983,-0.259,1.011,-49.072,17.517,20.630,2.0,8.0,12.0,26.0,2.0
0.768,-0.072,0.389,-66.284,18.799,13.184,2.0,8.0,12.0,27.0,1.0
0.758,-0.033,0.230,-60.913,31.555,6.653,2.0,8.0,12.0,28.0,1.0
0.930,-0.025,0.237,-62.744,42.175,0.977,2.0,8.0,11.0,28.0,2.0
0.932,0.006,0.164,-63.782,13.245,-19.592,2.0,8.0,12.0,27.0,2.0
0.803,0.122,-0.016,-59.692,-1.892,-32.959,2.0,9.0,12.0,25.0,1.0
0.647,0.215,-0.024,-45.471,-9.644,-49.988,3.0,8.0,11.0,29.0,2.0
0.591,0.225,0.031,-30.151,3.601,-60.669,3.0,8.0,11.0,25.0,2.0
0.554,0.199,0.112,-22.400,15.381,-78.979,2.0,8.0,12.0,25.0,3.0
0.639,0.191,0.089,-22.034,18.311,-89.478,2.0,8.0,12.0,25.0,3.0
0.885,0.163,0.020,-24.780,17.883,-104.553,3.0,8.0,12.0,27.0,2.0
1.017,0.149,-0.012,-34.912,0.549,-105.896,3.0,8.0,12.0,26.0,2.0
1.117,0.156,-0.080,-36.194,-18.066,-96.985,2.0,9.0,12.0,25.0,2.0
1.114,0.129,-0.112,-28.870,-16.357,-91.431,3.0,8.0,12.0,25.0,2.0
1.202,0.057,-0.036,-9.583,2.991,-75.684,3.0,8.0,12.0,25.0,3.0
1.250,-0.027,0.016,0.671,13.062,-56.152,2.0,8.0,11.0,25.0,2.0
1.252,-0.057,0.028,0.977,10.071,-41.504,2.0,8.0,12.0,28.0,2.0
1.191,-0.086,0.020,-1.160,6.531,-35.522,2.0,7.0,12.0,26.0,1.0
1.107,-0.084,-0.001,-2.930,2.625,-26.855,2.0,9.0,11.0,25.0,2.0
1.032,-0.082,0.005,4.395,7.080,-20.630,2.0,9.0,11.0,25.0,1.0
1.001,-0.087,0.017,14.771,16.541,-15.930,2.0,8.0,11.0,25.0,2.0
0.977,-0.117,0.036,19.958,22.095,-16.968,2.0,8.0,12.0,25.0,2.0
1.024,-0.147,0.057,19.470,20.325,-19.165,2.0,8.0,11.0,28.0,1.0
1.074,-0.155,0.042,12.817,4.944,-21.606,2.0,8.0,12.0,26.0,2.0
1.049,-0.140,0.007,7.874,-14.038,-19.348,2.0,8.0,11.0,25.0,2.0
1.025,-0.121,-0.041,13.855,-18.188,-16.541,3.0,9.0,11.0,28.0,3.0
1.008,-0.119,-0.041,18.433,-16.541,-13.611,2.0,8.0,12.0,25.0,2.0
0.994,-0.141,-0.013,26.855,-5.249,-6.287,2.0,7.0,11.0,25.0,2.0
1.024,-0.166,0.014,29.297,5.737,-1.587,2.0,7.0,12.0,27.0,2.0
1.103,-0.217,0.050,20.020,1.831,0.671,2.0,8.0,11.0,26.0,2.0
1.118,-0.227,0.038,13.245,-3.296,0.977,2.0,8.0,12.0,26.0,4.0
1.116,-0.211,0.010,2.563,-13.306,-0.916,2.0,8.0,11.0,26.0,2.0
1.092,-0.196,-0.003,2.319,-19.409,-0.427,2.0,8.0,12.0,26.0,1.0
1.038,-0.178,-0.018,16.052,-11.169,9.094,3.0,8.0,12.0,28.0,2.0
1.051,-0.245,0.019,24.109,-2.625,15.320,3.0,8.0,11.0,26.0,2.0
1.097,-0.314,0.076,28.992,13.428,25.391,3.0,8.0,11.0,28.0,3.0
1.111,-0.326,0.090,17.700,19.653,32.410,2.0,8.0,12.0,25.0,1.0
1.091,-0.294,0.074,5.371,18.433,36.133,2.0,8.0,11.0,26.0,2.0
1.066,-0.242,0.005,4.700,17.883,37.048,2.0,8.0,12.0,27.0,1.0
1.089,-0.234,-0.043,14.160,18.311,37.598,2.0,8.0,12.0,28.0,2.0
1.127,-0.249,-0.034,23.315,17.151,38.635,2.0,8.0,13.0,26.0,2.0
1.135,-0.251,-0.012,23.132,11.658,42.480,2.0,8.0,10.0,27.0,2.0
1.092,-0.231,0.001,21.851,8.484,44.067,2.0,8.0,11.0,26.0,2.0
1.073,-0.216,-0.022,22.095,9.888,47.119,3.0,8.0,11.0,27.0,2.0
1.081,-0.210,-0.029,20.447,18.005,53.040,2.0,7.0,11.0,29.0,1.0
1.078,-0.204,-0.030,16.113,23.071,57.068,3.0,9.0,12.0,26.0,2.0
1.081,-0.180,-0.031,13.184,19.348,55.176,2.0,8.0,12.0,27.0,2.0
1.070,-0.148,-0.030,13.245,14.282,53.467,2.0,8.0,11.0,27.0,1.0
1.020,-0.135,-0.031,15.442,2.625,51.758,2.0,8.0,11.0,29.0,2.0
1.004,-0.140,-0.010,16.357,-4.211,50.659,2.0,8.0,11.0,26.0,1.0
0.959,-0.123,0.023,14.893,-7.935,50.415,3.0,9.0,11.0,27.0,2.0
0.887,-0.096,0.025,11.475,-10.010,51.514,2.0,8.0,12.0,27.0,2.0
0.855,-0.085,0.026,9.705,-2.991,49.622,2.0,8.0,13.0,26.0,2.0
0.858,-0.065,0.057,8.301,2.991,43.030,2.0,9.0,12.0,27.0,2.0
0.896,-0.065,0.089,6.348,0.610,39.734,2.0,8.0,13.0,27.0,2.0
0.877,-0.026,0.026,-0.061,-7.812,33.447,2.0,8.0,12.0,28.0,0.0
0.852,0.044,-0.064,2.686,-4.089,27.588,2.0,8.0,11.0,27.0,1.0
0.881,0.051,-0.069,19.592,10.315,23.010,3.0,8.0,12.0,27.0,2.0
0.972,0.014,0.012,26.245,12.695,22.339,2.0,9.0,12.0,26.0,2.0
0.958,-0.019,0.050,23.010,1.709,21.484,2.0,8.0,12.0,27.0,1.0

1.245,-0.310,0.892,16.541,-55.542,-9.827,2.0,8.0,12.0,28.0,1.0
1.083,-0.121,0.682,-50.903,-35.217,18.921,3.0,9.0,12.0,26.0,1.0
1.055,-0.005,0.456,-33.691,-31.372,20.569,2.0,8.0,11.0,29.0,1.0
0.780,0.069,0.234,-30.762,-36.804,21.851,2.0,8.0,11.0,27.0,2.0
0.666,0.127,0.122,-66.528,-6.653,28.992,2.0,7.0,11.0,27.0,2.0
0.891,0.258,-0.044,-97.290,27.527,27.344,3.0,8.0,12.0,28.0,3.0
0.979,0.337,-0.202,-67.078,-0.183,8.728,3.0,8.0,12.0,28.0,3.0
0.992,0.448,-0.518,24.963,-40.527,-22.644,2.0,8.0,12.0,25.0,2.0
0.932,0.349,-0.453,78.491,-50.415,-40.344,2.0,7.0,12.0,26.0,1.0
1.008,-0.089,0.333,133.789,-44.067,-50.537,2.0,8.0,11.0,25.0,3.0
1.016,-0.317,0.976,39.185,-11.536,-4.822,2.0,8.0,12.0,26.0,1.0
0.998,-0.295,1.072,-66.711,3.906,21.790,2.0,8.0,12.0,25.0,3.0
0.866,-0.094,0.378,-73.059,-0.183,16.785,2.0,8.0,11.0,27.0,1.0
0.797,-0.070,0.243,-72.144,19.165,11.414,2.0,7.0,12.0,25.0,2.0
0.847,-0.047,0.251,-89.783,51.208,19.958,2.0,8.0,11.0,26.0,2.0
0.931,0.014,0.140,-84.900,43.274,9.888,2.0,7.0,13.0,26.0,3.0
0.902,0.076,-0.021,-70.557,30.273,-3.845,3.0,9.0,11.0,27.0,1.0
0.788,0.151,-0.100,-36.499,4.456,-30.457,3.0,8.0,12.0,26.0,2.0
0.625,0.198,-0.091,-18.250,-3.967,-44.250,3.0,8.0,12.0,26.0,3.0
0.604,0.206,-0.040,-17.944,8.301,-54.138,3.0,8.0,12.0,24.0,3.0
0.616,0.193,0.088,-23.132,13.611,-56.152,2.0,7.0,12.0,25.0,3.0
0.560,0.188,0.132,-33.386,23.254,-60.913,2.0,8.0,11.0,26.0,1.0
0.657,0.130,0.178,-30.212,35.400,-74.036,2.0,8.0,13.0,26.0,2.0
0.734,0.074,0.195,-28.381,29.480,-92.102,2.0,8.0,12.0,26.0,3.0
0.873,0.033,0.170,-31.921,21.851,-102.173,3.0,9.0,11.0,27.0,1.0
0.973,0.055,0.081,-38.330,8.484,-112.610,2.0,9.0,12.0,27.0,1.0
0.975,0.061,0.029,-39.795,11.414,-102.234,2.0,8.0,11.0,26.0,2.0
1.031,0.049,-0.033,-35.400,34.668,-84.534,2.0,7.0,12.0,25.0,2.0
1.180,-0.005,-0.029,-33.325,44.006,-75.623,2.0,8.0,12.0,26.0,2.0
1.277,-0.031,-0.010,-33.630,46.143,-63.904,2.0,8.0,11.0,26.0,3.0
1.280,-0.031,-0.003,-33.203,28.442,-59.204,2.0,8.0,12.0,26.0,2.0
1.237,-0.040,-0.007,-33.508,9.888,-53.284,3.0,7.0,11.0,27.0,2.0
1.177,-0.059,-0.038,-36.499,6.592,-50.232,2.0,7.0,12.0,26.0,1.0
1.158,-0.045,-0.052,-44.678,9.033,-41.138,2.0,8.0,12.0,26.0,1.0
1.135,-0.030,-0.056,-43.823,13.794,-30.701,2.0,8.0,11.0,27.0,1.0
1.131,-0.038,-0.055,-28.259,13.123,-23.865,2.0,7.0,12.0,25.0,2.0
1.128,-0.075,-0.039,-13.489,6.775,-20.691,2.0,8.0,12.0,26.0,1.0
1.105,-0.112,-0.033,-10.437,2.686,-18.860,2.0,8.0,12.0,26.0,2.0
1.090,-0.140,-0.049,-11.902,-2.441,-15.381,2.0,8.0,12.0,26.0,2.0
1.086,-0.142,-0.053,-17.090,-2.625,-11.719,2.0,8.0,12.0,25.0,3.0
1.082,-0.125,-0.061,-13.184,-0.183,-7.446,2.0,8.0,12.0,27.0,1.0
1.085,-0.115,-0.096,-4.578,1.587,-4.333,2.0,9.0,12.0,27.0,2.0
1.097,-0.148,-0.106,18.188,5.920,3.540,2.0,7.0,12.0,25.0,1.0
1.134,-0.214,-0.066,33.447,4.333,8.362,3.0,8.0,11.0,27.0,2.0
1.141,-0.239,-0.048,32.898,-9.338,10.559,2.0,8.0,12.0,26.0,2.0
1.086,-0.248,-0.052,29.724,-15.869,12.024,2.0,7.0,13.0,27.0,1.0
1.035,-0.238,-0.062,28.259,-17.090,15.625,2.0,8.0,11.0,27.0,1.0
1.041,-0.248,-0.051,34.363,-8.057,20.752,2.0,8.0,12.0,25.0,3.0
1.077,-0.286,-0.014,35.706,-3.723,26.245,3.0,8.0,12.0,26.0,2.0
1.083,-0.306,-0.010,33.508,-3.906,28.076,2.0,8.0,11.0,25.0,1.0
1.064,-0.301,-0.022,27.222,-5.737,30.701,2.0,8.0,12.0,25.0,2.0
1.028,-0.289,-0.039,24.353,-6.653,32.593,3.0,8.0,12.0,26.0,2.0
1.011,-0.278,-0.039,27.344,-3.601,34.607,3.0,8.0,11.0,27.0,1.0
0.979,-0.265,-0.025,29.968,-0.427,36.255,2.0,8.0,12.0,28.0,1.0
0.953,-0.257,-0.021,34.302,8.423,38.208,2.0,8.0,11.0,26.0,2.0
0.964,-0.225,-0.013,35.889,19.653,37.903,2.0,8.0,12.0,29.0,1.0
0.982,-0.214,-0.001,35.339,25.208,38.086,2.0,7.0,12.0,25.0,3.0
1.024,-0.204,0.033,32.654,23.743,38.147,2.0,7.0,13.0,24.0,2.0
0.997,-0.178,0.039,23.193,13.916,38.513,2.0,8.0,11.0,26.0,1.0
0.951,-0.155,0.027,15.869,8.118,35.522,2.0,8.0,12.0,27.0,1.0
0.948,-0.141,0.020,12.268,10.803,30.823,3.0,7.0,12.0,26.0,2.0
0.958,-0.111,0.007,11.047,13.062,30.212,2.0,8.0,12.0,27.0,1.0
0.956,-0.107,-0.007,7.751,18.860,31.067,2.0,8.0,12.0,26.0,2.0
0.960,-0.101,-0.004,4.333,23.010,31.555,2.0,8.0,12.0,25.0,2.0
0.974,-0.109,0.007,4.578,21.423,31.677,2.0,8.0,12.0,24.0,1.0
0.979,-0.141,0.000,5.249,19.104,32.227,2.0,7.0,12.0,25.0,2.0
0.971,-0.144,-0.005,6.653,16.113,33.569,3.0,8.0,12.0,28.0,2.0
0.968,-0.132,-0.012,9.827,17.395,32.898,3.0,8.0,12.0,26.0,2.0
0.983,-0.107,-0.024,14.771,23.193,32.043,2.0,8.0,12.0,27.0,1.0
1.015,-0.079,-0.018,15.869,24.780,32.104,3.0,8.0,12.0,26.0,2.0

0.961,-0.416,1.079,-44.495,-22.278,24.536,2.0,9.0,11.0,28.0,2.0
0.848,-0.042,0.337,-105.652,27.710,47.180,2.0,8.0,12.0,24.0,1.0
0.904,0.083,0.094,-99.976,55.176,60.242,3.0,9.0,12.0,26.0,2.0
1.160,0.248,-0.310,-86.792,45.105,59.082,2.0,9.0,12.0,23.0,1.0
1.075,0.423,-0.735,-27.283,-33.630,23.132,3.0,9.0,11.0,27.0,1.0
0.717,0.400,-0.711,76.843,-93.201,-41.016,2.0,8.0,11.0,27.0,1.0
0.806,0.137,-0.262,146.423,-68.054,-68.054,2.0,8.0,11.0,26.0,1.0
1.064,-0.529,1.367,108.704,-48.706,-44.312,3.0,8.0,12.0,26.0,1.0
0.965,-0.309,0.983,-50.659,-4.517,21.545,2.0,8.0,11.0,26.0,2.0
0.724,0.002,0.160,-82.214,7.019,29.907,2.0,8.0,12.0,27.0,1.0
0.701,0.036,0.079,-77.271,50.110,43.640,2.0,8.0,12.0,25.0,0.0
0.976,0.044,0.105,-71.960,60.181,48.157,2.0,9.0,11.0,26.0,1.0
1.059,0.065,-0.038,-42.725,7.996,11.169,2.0,9.0,12.0,25.0,1.0
0.905,0.120,-0.132,-23.560,-14.099,-10.864,2.0,8.0,12.0,25.0,0.0
0.729,0.135,-0.052,7.080,-29.175,-33.813,2.0,8.0,11.0,27.0,1.0
0.655,0.135,0.010,9.521,-9.766,-33.203,3.0,9.0,11.0,27.0,1.0
0.596,0.099,0.134,-8.972,19.409,-24.414,2.0,8.0,12.0,25.0,2.0
0.612,-0.011,0.287,-17.456,29.541,-24.841,2.0,9.0,11.0,24.0,1.0
0.683,-0.139,0.413,-26.306,29.968,-43.152,2.0,8.0,12.0,26.0,1.0
0.682,-0.163,0.394,-35.767,14.160,-70.007,3.0,8.0,11.0,26.0,1.0
0.653,-0.109,0.208,-54.993,23.804,-77.942,3.0,8.0,12.0,25.0,2.0
0.751,-0.036,0.040,-65.613,39.001,-72.510,2.0,8.0,12.0,26.0,1.0
0.961,-0.017,-0.086,-79.956,65.308,-58.899,2.0,8.0,12.0,25.0,2.0
1.077,-0.010,-0.149,-77.515,62.073,-58.899,2.0,8.0,11.0,26.0,2.0
1.222,0.028,-0.257,-56.946,36.682,-67.200,2.0,8.0,12.0,26.0,2.0
1.250,0.067,-0.293,-45.532,25.757,-69.458,2.0,7.0,12.0,26.0,1.0
1.245,0.089,-0.247,-30.579,18.860,-63.477,2.0,9.0,11.0,27.0,2.0
1.233,0.092,-0.212,-26.001,25.208,-46.875,2.0,9.0,12.0,24.0,1.0
1.220,0.067,-0.129,-25.330,30.334,-38.391,3.0,8.0,12.0,27.0,1.0
1.232,0.019,-0.032,-25.330,32.349,-27.405,2.0,8.0,12.0,25.0,2.0
1.229,-0.003,0.002,-27.710,15.015,-28.748,2.0,8.0,11.0,26.0,2.0
1.178,-0.023,0.011,-35.461,-11.780,-35.889,3.0,8.0,11.0,25.0,2.0
1.093,-0.004,-0.032,-40.527,-23.193,-37.842,2.0,9.0,11.0,26.0,1.0
0.976,0.024,-0.104,-46.997,-30.334,-33.325,2.0,8.0,12.0,27.0,1.0
0.943,-0.008,-0.111,-41.443,-6.836,-19.714,2.0,8.0,12.0,25.0,2.0
0.979,-0.045,-0.076,-33.875,23.132,-9.399,2.0,8.0,12.0,26.0,1.0
1.084,-0.108,-0.004,-33.875,27.832,-8.545,2.0,9.0,12.0,27.0,1.0
1.093,-0.109,-0.023,-39.490,11.230,-14.587,2.0,8.0,12.0,23.0,2.0
1.068,-0.069,-0.063,-38.330,-14.038,-20.447,3.0,8.0,12.0,27.0,2.0
0.989,0.006,-0.163,-16.113,-19.836,-10.010,2.0,9.0,11.0,28.0,2.0
0.941,-0.039,-0.192,-0.061,-12.512,-2.625,2.0,8.0,12.0,26.0,1.0
1.002,-0.123,-0.103,26.489,8.850,6.592,2.0,8.0,12.0,27.0,1.0
1.034,-0.174,-0.008,34.180,14.099,8.179,2.0,8.0,11.0,26.0,1.0
1.026,-0.187,0.024,28.503,2.808,3.906,3.0,8.0,12.0,26.0,2.0
0.996,-0.204,0.040,25.085,-3.723,0.244,2.0,8.0,12.0,26.0,1.0
0.978,-0.197,0.006,21.912,-10.315,-7.507,2.0,8.0,11.0,26.0,1.0
1.003,-0.186,-0.053,28.870,-2.258,-8.118,2.0,8.0,12.0,26.0,2.0
1.032,-0.190,-0.074,38.452,15.198,2.380,2.0,8.0,11.0,27.0,1.0
1.072,-0.222,-0.093,41.016,24.109,8.484,2.0,9.0,13.0,25.0,1.0
1.123,-0.262,-0.086,39.673,35.522,15.625,2.0,8.0,11.0,25.0,2.0
