aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.761,0.184,0.634,-2.258,9.277,-10.864,0.0,0.0,1.0,0.0,0.0
0.816,0.168,0.636,-1.465,7.019,-9.338,0.0,0.0,1.0,0.0,0.0

0.775,-0.042,0.989,30.212,-42.664,-2.991,0.0,0.0,0.0,0.0,0.0
0.377,0.082,0.851,-4.456,1.709,28.870,0.0,0.0,1.0,0.0,0.0
0.480,0.132,0.881,-1.221,66.895,12.512,0.0,0.0,1.0,0.0,0.0
0.716,0.092,0.919,-8.240,52.734,28.137,0.0,0.0,0.0,0.0,0.0
0.691,0.010,0.853,-25.757,32.410,40.222,0.0,0.0,1.0,0.0,0.0
0.513,0.141,0.757,-72.083,-9.460,47.180,0.0,0.0,0.0,0.0,0.0
0.397,0.255,0.671,-76.660,-28.992,21.973,0.0,0.0,0.0,0.0,0.0
0.301,0.452,0.583,-17.761,-25.574,-23.254,0.0,0.0,1.0,0.0,0.0
0.401,0.425,0.607,24.780,-26.550,-53.223,0.0,0.0,1.0,0.0,0.0
0.474,0.084,0.664,97.412,-44.861,-115.906,0.0,0.0,0.0,0.0,0.0
1.031,-0.189,1.193,76.965,-44.189,-75.439,0.0,0.0,0.0,0.0,0.0
0.816,-0.115,1.217,-27.771,-46.997,35.034,0.0,0.0,1.0,0.0,0.0
0.166,0.193,0.834,-27.405,28.198,5.676,0.0,0.0,0.0,0.0,0.0
0.613,0.127,0.921,-7.874,51.331,-3.296,0.0,0.0,1.0,0.0,0.0
0.542,0.068,0.829,-6.287,23.987,13.184,0.0,0.0,1.0,0.0,0.0
0.452,0.099,0.774,-17.456,14.587,17.273,0.0,0.0,1.0,0.0,0.0
0.464,0.159,0.766,-20.142,15.503,10.498,0.0,0.0,1.0,0.0,0.0
0.490,0.201,0.800,-19.775,10.376,8.301,0.0,0.0,1.0,0.0,0.0
0.428,0.225,0.818,-16.724,-4.517,0.671,0.0,0.0,0.0,0.0,0.0
0.390,0.222,0.824,-5.981,-16.113,-16.968,0.0,0.0,1.0,0.0,0.0
0.350,0.177,0.851,0.122,-20.081,-25.757,0.0,0.0,0.0,0.0,0.0
0.376,0.137,0.876,0.305,-13.977,-20.447,0.0,0.0,0.0,0.0,0.0
0.438,0.140,0.888,-17.456,26.978,20.325,0.0,0.0,1.0,0.0,0.0
0.460,0.119,0.891,-22.705,55.481,15.869,0.0,0.0,0.0,0.0,0.0
0.645,0.111,0.952,-22.583,49.011,2.197,0.0,0.0,0.0,0.0,0.0
0.576,0.144,0.893,-24.841,5.432,-16.052,0.0,0.0,0.0,0.0,0.0
0.457,0.153,0.828,-22.217,-9.644,-22.888,0.0,0.0,0.0,0.0,0.0
0.450,0.158,0.817,-19.714,8.606,-22.644,0.0,0.0,0.0,0.0,0.0
0.487,0.163,0.808,-18.555,29.236,-15.381,0.0,0.0,0.0,0.0,0.0
0.550,0.154,0.816,-18.799,34.424,-13.489,0.0,0.0,0.0,0.0,0.0
0.599,0.138,0.808,-21.545,28.625,-14.343,0.0,0.0,1.0,0.0,0.0
0.596,0.139,0.797,-26.794,12.573,-16.663,0.0,0.0,1.0,0.0,0.0
0.514,0.192,0.744,-25.879,10.925,-19.531,0.0,0.0,0.0,0.0,0.0
0.447,0.232,0.689,-20.386,22.339,-18.372,0.0,0.0,0.0,0.0,0.0
0.518,0.213,0.690,-5.676,61.707,-13.489,0.0,0.0,0.0,0.0,0.0
0.714,0.161,0.739,3.479,88.623,-9.033,0.0,0.0,0.0,0.0,0.0
0.802,0.133,0.756,-0.366,70.374,-7.690,0.0,0.0,1.0,0.0,0.0
0.835,0.117,0.729,-6.104,48.035,-9.338,0.0,0.0,0.0,0.0,0.0
0.756,0.160,0.683,-16.418,8.423,-12.634,0.0,0.0,1.0,0.0,0.0
0.719,0.185,0.668,-18.494,-1.343,-11.658,0.0,0.0,1.0,0.0,0.0
0.684,0.211,0.657,-13.184,7.751,-9.399,0.0,0.0,1.0,0.0,0.0
0.697,0.193,0.686,-10.620,11.719,-8.789,0.0,0.0,1.0,0.0,0.0
0.717,0.167,0.720,-11.353,9.949,-8.667,0.0,0.0,0.0,0.0,0.0
0.697,0.163,0.722,-19.287,-3.113,-10.254,0.0,0.0,0.0,0.0,0.0
0.670,0.177,0.703,-24.170,-12.085,-15.015,0.0,0.0,1.0,0.0,0.0
0.633,0.212,0.668,-22.522,-10.803,-17.395,0.0,0.0,1.0,0.0,0.0
