aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.780,0.500,0.481,39.246,-35.339,12.756,0.0,23.0,18.0,34.0,0.0
0.774,0.656,0.538,-13.855,-7.568,21.423,0.0,22.0,18.0,34.0,0.0
0.745,0.834,0.037,-11.841,-12.695,3.723,0.0,22.0,17.0,32.0,0.0
0.608,0.609,-0.176,-15.137,-20.996,5.371,0.0,22.0,18.0,29.0,0.0
0.388,0.636,-0.448,-38.635,-14.099,13.794,0.0,22.0,17.0,33.0,0.0
0.384,0.652,-0.572,-43.152,20.508,5.005,0.0,22.0,16.0,33.0,0.0
0.528,0.693,-0.679,-32.227,32.837,1.160,0.0,22.0,18.0,32.0,0.0
0.621,0.720,-0.662,-23.254,24.780,2.625,0.0,22.0,17.0,31.0,0.0
0.587,0.710,-0.610,-6.714,-4.028,6.287,0.0,21.0,18.0,32.0,0.0
0.543,0.714,-0.580,1.648,-21.423,6.714,0.0,22.0,17.0,31.0,0.0
0.510,0.718,-0.490,3.662,-22.217,5.615,0.0,22.0,18.0,31.0,0.0
