aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
-0.870,0.052,-0.756,59.631,-4.883,72.693,0.0,4.0,5.0,14.0,0.0
-1.007,0.044,-0.674,50.293,-8.789,46.326,0.0,2.0,5.0,14.0,0.0
-1.119,0.023,-0.551,26.062,-18.555,4.700,0.0,3.0,5.0,14.0,0.0
-1.014,0.005,-0.552,9.705,-20.935,-18.372,0.0,3.0,5.0,15.0,0.0
-0.684,-0.026,-0.671,-23.315,-14.587,-57.251,0.0,2.0,5.0,13.0,0.0
-0.469,-0.064,-0.760,-47.852,2.441,-81.299,0.0,3.0,4.0,13.0,0.0
0.005,-0.119,-0.941,-61.829,21.667,-84.534,0.0,3.0,5.0,14.0,0.0
0.444,-0.130,-1.104,-57.495,24.719,-64.636,0.0,3.0,5.0,14.0,0.0
0.702,-0.138,-1.243,-49.072,18.921,-49.133,0.0,2.0,5.0,13.0,0.0
0.675,-0.125,-1.342,-25.818,2.136,-14.587,0.0,2.0,4.0,14.0,0.0
0.466,-0.117,-1.335,-1.465,-5.249,17.700,0.0,2.0,5.0,13.0,0.0
0.330,-0.108,-1.291,15.198,-1.282,43.396,0.0,2.0,4.0,13.0,0.0
0.009,-0.082,-1.165,26.550,1.526,58.594,0.0,3.0,5.0,14.0,0.0
-0.308,-0.086,-1.035,30.457,1.221,60.425,0.0,2.0,4.0,13.0,0.0
-0.564,-0.068,-0.926,32.227,-1.648,50.232,0.0,3.0,5.0,13.0,0.0
-0.669,-0.015,-0.850,26.245,-5.920,31.372,0.0,3.0,4.0,14.0,0.0
-0.676,0.006,-0.824,17.090,-9.766,11.230,0.0,2.0,5.0,14.0,0.0
-0.625,0.039,-0.804,11.292,-9.888,1.892,0.0,3.0,5.0,14.0,0.0
-0.509,0.069,-0.807,0.183,-4.639,-13.733,0.0,3.0,5.0,14.0,0.0
-0.369,0.045,-0.827,-7.019,-0.061,-24.658,0.0,3.0,5.0,14.0,0.0
-0.316,0.013,-0.850,-15.137,-0.183,-32.410,0.0,3.0,5.0,13.0,0.0
-0.191,-0.061,-0.919,-25.208,0.977,-38.818,0.0,3.0,5.0,14.0,0.0
-0.057,-0.086,-1.011,-28.931,2.808,-40.466,0.0,3.0,5.0,13.0,0.0
0.112,-0.105,-1.077,-28.259,8.057,-36.438,0.0,2.0,6.0,14.0,0.0
