aX,aY,aZ,gX,gY,gZ,Angle1,Angle2,Angle3,Angle4,Angle5
0.778,0.064,1.072,27.161,-3.723,-12.451,0.0,0.0,2.0,3.0,0.0
0.754,0.143,1.116,0.610,15.442,5.493,0.0,0.0,2.0,4.0,0.0
0.587,0.197,1.041,-10.376,32.288,13.306,0.0,0.0,2.0,2.0,0.0
0.409,0.265,0.897,-27.466,83.679,18.738,0.0,0.0,1.0,3.0,0.0
0.344,0.307,0.736,-30.518,157.776,9.399,0.0,0.0,1.0,4.0,0.0
0.399,0.295,0.673,-21.057,236.450,-7.202,0.0,0.0,2.0,4.0,0.0
0.645,0.237,0.586,-17.700,265.259,-14.465,0.0,0.0,2.0,4.0,0.0
0.850,0.240,0.505,-18.921,286.255,-22.217,0.0,0.0,2.0,4.0,0.0
0.896,0.278,0.403,-21.057,271.912,-22.034,0.0,0.0,2.0,4.0,0.0
0.894,0.283,0.354,-14.221,252.075,-13.672,0.0,0.0,1.0,3.0,0.0
0.885,0.271,0.269,-8.423,235.168,-1.343,0.0,0.0,1.0,4.0,0.0
0.883,0.250,0.203,-6.653,228.149,3.113,0.0,0.0,1.0,3.0,0.0
0.886,0.230,0.154,-5.615,216.187,4.028,0.0,0.0,2.0,3.0,0.0
0.870,0.223,0.114,-8.911,209.473,-2.686,0.0,0.0,2.0,2.0,0.0
0.824,0.223,0.016,-13.611,215.515,-8.240,0.0,0.0,2.0,3.0,0.0
0.857,0.221,-0.053,-15.076,222.168,-12.024,0.0,0.0,2.0,4.0,0.0
0.944,0.224,-0.098,-17.395,227.051,-22.400,0.0,0.0,1.0,3.0,0.0
0.969,0.233,-0.129,-18.250,216.675,-26.611,0.0,0.0,2.0,3.0,0.0
1.001,0.230,-0.187,-17.456,197.876,-20.935,0.0,0.0,2.0,3.0,0.0
1.000,0.212,-0.238,-17.456,186.707,-17.883,0.0,0.0,2.0,3.0,0.0
0.964,0.195,-0.296,-19.165,165.527,-13.000,0.0,0.0,2.0,3.0,0.0
0.957,0.168,-0.345,-23.987,148.193,-7.019,0.0,0.0,2.0,3.0,0.0
0.946,0.169,-0.365,-31.494,128.052,-2.319,0.0,0.0,1.0,3.0,0.0
0.919,0.187,-0.411,-34.668,107.239,-0.061,0.0,0.0,1.0,4.0,0.0
0.873,0.213,-0.450,-33.752,99.304,0.183,0.0,1.0,1.0,3.0,0.0
0.820,0.205,-0.502,-28.503,90.820,1.709,0.0,0.0,2.0,3.0,0.0
0.791,0.191,-0.525,-23.193,92.834,1.160,0.0,0.0,2.0,4.0,0.0
0.746,0.163,-0.554,-21.667,102.173,-2.808,0.0,0.0,2.0,3.0,0.0
0.749,0.150,-0.561,-23.682,106.262,-5.005,0.0,0.0,2.0,3.0,0.0
0.739,0.170,-0.580,-29.968,107.727,-8.545,0.0,0.0,2.0,3.0,0.0
0.712,0.178,-0.617,-31.128,107.361,-11.902,0.0,0.0,1.0,4.0,0.0
0.707,0.171,-0.630,-27.466,108.765,-15.381,0.0,0.0,2.0,3.0,0.0
0.715,0.144,-0.647,-26.245,107.788,-15.808,0.0,0.0,2.0,4.0,0.0
0.708,0.119,-0.661,-27.466,100.220,-12.085,0.0,0.0,2.0,4.0,0.0
0.686,0.108,-0.679,-32.227,89.600,-5.981,0.0,0.0,2.0,3.0,0.0
0.624,0.106,-0.732,-35.461,84.167,-6.531,0.0,0.0,1.0,5.0,0.0
0.550,0.118,-0.781,-35.095,85.083,-9.277,0.0,0.0,1.0,3.0,0.0
0.538,0.104,-0.797,-31.738,94.482,-14.832,0.0,0.0,1.0,4.0,0.0
0.558,0.088,-0.799,-30.396,101.135,-17.212,0.0,0.0,2.0,4.0,0.0
0.588,0.065,-0.808,-33.508,96.924,-14.648,0.0,0.0,2.0,4.0,0.0
0.566,0.058,-0.841,-35.217,92.651,-12.268,0.0,0.0,3.0,3.0,0.0
0.505,0.057,-0.880,-36.316,86.060,-9.216,0.0,1.0,2.0,3.0,0.0
0.442,0.065,-0.906,-33.325,85.632,-9.644,0.0,0.0,2.0,4.0,0.0
0.423,0.066,-0.908,-26.123,90.820,-12.878,0.0,0.0,1.0,4.0,0.0
0.415,0.064,-0.892,-19.714,94.116,-18.860,0.0,0.0,2.0,4.0,0.0
0.385,0.081,-0.864,-17.517,95.215,-22.156,0.0,0.0,1.0,4.0,0.0
0.342,0.063,-0.822,-13.306,100.281,-27.527,0.0,0.0,2.0,2.0,0.0
0.234,0.011,-0.817,-15.930,114.563,-34.058,0.0,1.0,1.0,4.0,0.0
0.193,-0.007,-0.819,-27.344,145.996,-46.387,0.0,0.0,2.0,3.0,0.0
0.282,-0.048,-0.780,-35.095,161.438,-49.194,0.0,1.0,2.0,2.0,0.0
0.380,-0.111,-0.790,-55.481,167.847,-36.743,0.0,0.0,2.0,3.0,0.0
0.270,-0.143,-0.917,-78.552,143.433,-12.634,0.0,0.0,2.0,3.0,0.0
0.129,-0.110,-1.049,-87.830,119.141,-2.502,0.0,0.0,2.0,3.0,0.0
0.103,-0.123,-1.079,-76.660,99.854,-2.869,0.0,0.0,2.0,3.0,0.0
0.080,-0.221,-1.133,-70.801,87.769,-0.366,0.0,0.0,1.0,3.0,0.0
0.061,-0.298,-1.209,-67.322,58.716,11.963,0.0,0.0,2.0,3.0,0.0
0.011,-0.283,-1.287,-67.871,26.978,22.278,0.0,0.0,1.0,3.0,0.0

0.912,0.058,1.116,30.823,-20.386,-5.676,0.0,0.0,1.0,4.0,0.0
0.839,0.129,1.060,-2.441,3.723,18.127,0.0,0.0,1.0,4.0,0.0
0.769,0.180,0.990,-27.344,29.175,32.837,0.0,0.0,2.0,3.0,0.0
0.607,0.283,0.818,-34.363,39.734,36.438,0.0,0.0,2.0,4.0,0.0
0.496,0.352,0.656,-37.781,52.368,37.292,0.0,0.0,1.0,4.0,0.0
0.484,0.374,0.596,-29.846,46.997,29.297,0.0,0.0,1.0,4.0,0.0
0.513,0.414,0.530,-11.597,19.592,13.184,0.0,0.0,1.0,4.0,0.0
0.540,0.435,0.522,1.343,-0.427,2.991,0.0,0.0,2.0,3.0,0.0
0.503,0.394,0.556,31.006,-41.870,-20.325,0.0,0.0,2.0,3.0,0.0
0.473,0.335,0.596,53.101,-62.378,-33.875,0.0,0.0,2.0,4.0,0.0
0.431,0.191,0.749,50.964,-45.471,-26.367,0.0,0.0,2.0,3.0,0.0
0.423,0.102,0.923,41.687,-23.437,-20.325,0.0,0.0,2.0,3.0,0.0
0.457,0.138,1.017,18.188,41.687,-16.235,0.0,0.0,1.0,4.0,0.0
0.479,0.178,1.009,4.944,121.460,-24.536,0.0,0.0,1.0,4.0,0.0
0.473,0.212,0.852,5.005,210.876,-37.659,0.0,1.0,2.0,3.0,0.0
0.560,0.184,0.654,7.629,258.301,-43.274,0.0,0.0,2.0,4.0,0.0
0.794,0.163,0.495,9.094,339.539,-46.082,0.0,0.0,1.0,4.0,0.0
0.917,0.182,0.431,2.258,377.136,-35.400,0.0,0.0,2.0,3.0,0.0
1.082,0.224,0.323,-0.610,377.014,-27.161,0.0,0.0,1.0,3.0,0.0
1.112,0.214,0.226,-3.784,349.976,-10.925,0.0,0.0,1.0,4.0,0.0
1.024,0.207,0.100,-8.606,305.481,-0.916,0.0,0.0,2.0,3.0,0.0
0.960,0.208,0.035,-8.728,268.799,0.610,0.0,0.0,2.0,4.0,0.0
0.871,0.206,-0.075,-6.226,249.145,1.526,0.0,0.0,1.0,3.0,0.0
0.842,0.203,-0.161,-5.249,243.530,2.380,0.0,1.0,1.0,3.0,0.0
0.838,0.186,-0.228,-3.113,236.572,1.648,0.0,0.0,2.0,4.0,0.0
0.846,0.174,-0.256,-2.991,231.567,-0.916,0.0,0.0,2.0,3.0,0.0
0.845,0.164,-0.313,-6.104,225.708,-5.798,0.0,0.0,1.0,5.0,0.0
